"","Itbayaten","Ivatan","Ibatan","Ilocano","Gddang","Gaddang","Ibanag","Malaweg","Itawis","Yogad","Apayao","Kalinga","Itneg","Kankanaey","Bontoc","Balangao","AyanganIfugao","TuwaliIfugao","Kalanguya","Ibaloi","Bugkalot","Pangasinan","Sambal","Bolinao","Kapampangan","Tagalog","Bicolano","MangyanBuhid","MangyanBangon","MangyanHanunuo","MangyanIraya","BinukidnonNegros","Sulodnon","Kinaray-a","Hilgaynon","Cebuano","Boholano","Waray","Tausug","Surigaonon","Cuyonon","Agutaya","Palawano","Tagbanwa","Molbog","SamaDilautTaluksangay","SamaDilautMampang","SamaDilautBonggao","SamaDeyaBonggao","SamaKabingaan","SamaBangingi","Yakan","Chavacano","Subanon","Subanen","Iranun","Meranao","Maguindanaon","Mandaya","Mansaka","Kamayo","Tagakaolo","Kalagan","Kagayanen","Cinamiguin","BukidnonTalaandig","BukidnonBinukid","BukidnonHigaonon","BukidnonManobo","BukidnonUmayamnon","BukidnonTigwahanon","BukdinonMatigsalug","DavaoMatigsalug","AtaManobo","ManoboTagabawa","OvuManuvo","ManoboAgusan","Manguangan","Dibabaon","ManoboRK","ManoboIlianen","Lambanguian","ManoboDulangan","ManoboSarangani","BagoboKlata","BlaanKoronadal","BlaanSarangani","Obo","Tboli","Teduray","Sangil","AytaAmbala","AytaMagbukon","AytaMag-indi","AytaMag-antsi","AytaSambal","AgtaDupaningan","AgtaLabin","AttaRizal","AgtaMaddela","AgtaCasiguran","Arta","AgtaDumagat","AgtaRemontado","AgtaLopez","AgtaManide","AgtaIriga","AgtaIsarog","AgtaIraya","AgtaMatnog","AgtaBulusan","AtiPanay","AtiNegros","Batak","Mamanwa"
"AgtaDumagat",1246.60168776833,1222.523373147,1111.98136109101,843.039236154183,1368.72434979792,1147.45010897571,1474.98136775109,1418.48571469518,1347.30983869677,578.456688163714,1293.62881228954,1344.37801771028,952.758398140794,1115.23452799576,1148.80401941452,1250.61503680753,1270.18861047852,1266.04390525818,1238.73684342084,877.172614844934,1060.45900888459,896.666471271456,583.542234372056,676.756895325246,520.842310531253,398.785515427129,651.047462160795,943.096262225561,891.085118309819,1024.32068385649,652.01151453287,1830.90020003925,2146.88890031422,769.672962493602,2031.6194984704,1485.56337260509,1540.53184147383,1659.88086085337,3208.68948308779,1553.0399108728,1253.50843088366,1248.27295320086,2549.22869200506,3090.78067104044,2473.08549405433,2327.35763372354,1397.92142151368,3362.93284211069,3362.93284211069,1371.91256515694,1298.05353058767,1465.53526893503,1371.91256515694,1371.91256515694,2034.31725759552,2341.31540615955,2161.32205375811,2526.02284440801,2492.81209197735,2432.05066547337,2211.3251716714,2671.86562667021,2757.68089654655,1265.63028123834,1647.80487437994,2043.21187000838,1980.2760714302,1907.99720606416,2030.06626291886,2020.15708368918,2148.23755914495,2166.69718308576,2416.1573605243,2365.41456562587,2655.72272454209,2416.1573605243,2140.08136083475,2309.83293113504,2350.52159721884,2291.23978130091,2459.776337503,2479.80534813611,2252.31244095815,3049.41720643094,2512.08720140242,2796.08161996124,2919.59487128815,2794.49818619548,2937.03392365456,2460.09596312264,3279.30690251202,609.809736509871,514.990648953677,683.861982616584,751.368607072782,606.937894105069,1239.47543525316,1311.39460217132,1418.48571469518,407.931788766108,327.442822085236,353.379696253094,0,82.6974830361561,263.184077028787,201.478544419789,1241.45047383666,630.328854333541,1256.50220356274,1238.41956724243,1242.21853451947,1955.78645153493,1805.5697622874,1488.55791315185,1691.47184494916
"AgtaRemontado",1170.46328339459,1146.38496877327,1035.84295671728,766.900831780449,1292.58594542419,1071.31170460197,1398.84296337735,1342.34731032145,1271.17143432303,1455.47952444065,1217.49040791581,1268.23961333655,876.619993767061,1039.09612362203,1072.66561504078,1174.4766324338,1194.05020610479,1189.90550088444,1162.5984390471,801.0342104712,984.320604510859,820.528066897722,507.403829998322,600.618490951512,444.703906157519,322.647111053396,1272.72474736124,866.957857851828,814.946713936085,948.182279482758,575.873110159136,1754.76179566552,2070.75049594049,734.134204026674,1955.48109409666,1409.42496823135,1464.39343710009,1583.74245647963,3132.55107871406,1476.90150649906,1236.60031095664,1190.50432717407,2473.09028763133,3014.64226666671,2396.9470896806,2251.21922934981,1353.09975497449,3286.79443773696,3286.79443773696,1331.46920143609,1370.69244692328,1416.51262929912,1331.46920143609,1331.46920143609,1958.17885322178,2265.17700178581,2085.18364938438,2449.88444003427,2416.67368760361,2355.91226109964,2135.18676729766,2595.72722229648,2681.54249217282,1291.24389572872,1571.66647000621,1967.07346563465,1904.13766705647,1831.85880169043,1953.92785854513,1944.01867931544,2072.09915477121,2090.55877871203,2340.01895615056,2289.27616125213,2579.58432016836,2340.01895615056,2063.94295646102,2233.6945267613,2274.38319284511,2215.10137692717,2383.63793312927,2403.66694376237,2176.17403658441,2973.2788020572,2435.94879702869,2719.94321558751,2843.45646691442,2718.35978182175,2860.89551928083,2383.95755874891,3203.16849813829,533.671332136137,438.852244579943,607.72357824285,675.230202699048,530.799489731335,1163.33703087943,1235.25619779759,1342.34731032145,604.330418820344,513.8948985422,547.241491309846,82.6974830361561,0,281.461231494671,255.809558278012,1165.31206946292,1280.48281865229,1180.363799189,1162.2811628687,1166.08013014574,1879.6480471612,1729.43135791366,1412.43862318876,1615.33344057543
"AgtaLopez",1611.51213096142,1587.4338163401,1476.89180428411,1207.94967934728,1733.63479299102,739.179522388755,1839.89181094418,1783.39615788828,1712.22028188986,634.886573471089,1658.53925548264,1709.28846090338,1317.66884133389,1480.14497118886,1513.71446260761,1615.52548000063,1635.09905367162,1630.95434845127,1603.64728661393,1242.08305803803,498.604618991729,1261.57691446455,948.452677565153,1041.66733851834,885.75275372435,763.695958620226,674.302581298681,555.348474481051,503.337330565308,349.760113420201,384.29143530081,1156.33962960296,632.611034453513,586.810778167949,1357.05892803411,811.002802168797,865.971271037536,985.320290417075,1200.25134636782,878.479340436508,555.102133113019,525.404139951528,1874.66812156877,2416.22010060415,1798.52492361804,1652.79706328725,2612.6758917092,1130.94622165206,1130.94622165206,2607.746773857,2583.91773289029,2724.85169811798,2607.746773857,2607.746773857,1359.75668715923,1666.75483572326,1486.76148332182,1851.46227397172,1818.25152154106,1757.49009503708,1536.76460123511,1997.30505623392,2083.12032611026,583.121169428184,973.244303943648,1368.65129957209,1305.71550099391,1233.43663562787,1355.50569248257,1345.59651325289,1473.67698870865,1492.13661264947,1741.59679008801,1690.85399518957,1981.1621541058,1741.59679008801,1465.52079039846,1635.27236069875,1675.96102678255,1616.67921086462,1785.21576706671,1805.24477769982,1577.75187052185,2374.85663599464,1837.52663096613,2121.52104952495,2245.03430085186,2119.93761575919,2262.47335321827,1785.53539268635,2604.74633207573,974.720179702968,879.901092146774,1048.77242580968,1116.27905026588,971.848337298166,1604.38587844626,1676.30504536442,1783.39615788828,490.905581830119,423.778960620383,443.892483945794,263.184077028787,281.461231494671,0,289.045639220853,566.889903400365,682.060652589729,581.941633126444,563.858996806143,567.657964083184,1281.22588109864,1131.00919185111,1223.18123310538,1016.91127451287
"AgtaManide",1872.60437831635,1848.52606369502,1737.98405163903,1469.0419267022,825.53206462161,579.903621785253,949.891948990323,2044.4884052432,1973.31252924478,530.212947472063,1919.63150283756,914.302301025183,1578.76108868881,1741.23721854378,856.483231140736,858.101062579603,751.552855101235,701.63383653742,742.957659680865,1503.17530539295,436.278455733893,1522.66916181947,1209.54492492007,1302.75958587326,1146.84500107927,500.538535845508,387.289970041881,816.440721835973,764.42957792023,610.852360775123,645.383682655732,1417.43187695788,1733.42057723285,862.216514287,1618.15117538903,1072.09504952372,1127.06351839246,1246.412537772,2795.22116000642,1139.57158779143,705.575865234243,695.485615167988,2135.76036892369,2677.31234795907,2059.61717097296,1913.88931064217,2873.76813906413,2949.46451902932,2949.46451902932,2868.83902121192,2845.00998024521,2985.9439454729,2868.83902121192,2868.83902121192,1620.84893451415,1927.84708307818,1747.85373067674,2112.55452132664,2079.34376889598,2018.582342392,1797.85684859003,2258.39730358884,2344.21257346518,975.68333786259,1234.33655129857,1629.74354692701,1566.80774834884,1494.52888298279,1616.59793983749,1606.68876060781,1734.76923606358,1753.22886000439,2002.68903744293,1951.9462425445,2242.25440146072,2002.68903744293,1726.61303775338,1896.36460805367,1937.05327413747,1877.77145821954,2046.30801442164,2066.33702505474,1838.84411787678,2635.94888334957,2098.61887832106,2382.61329687987,2506.12654820678,2381.02986311411,2523.56560057319,2046.62764004127,2865.83857943065,1235.81242705789,1140.9933395017,1309.8646731646,1377.3712976208,1232.94058465309,885.315539096722,1937.39729271934,2044.4884052432,380.390822692277,312.536886315017,333.703761172928,201.478544419789,255.809558278012,289.045639220853,0,827.982150755287,358.938469413378,843.033880481367,824.951244161065,828.750211438106,758.372942858813,1392.10143920603,2715.74841946212,1278.00352186779
"AgtaIriga",1828.44659000695,1804.36827538563,1693.82626332964,1424.88413839281,1950.56925203655,1729.29501121433,2056.82626998971,2000.33061693381,1929.15474093539,787.688570780737,1875.47371452817,1926.22291994891,1534.60330037942,1697.07943023439,1730.64892165314,1832.45993904616,1852.03351271715,1847.8888074968,1820.58174565946,1459.01751708356,1642.30391112322,1478.51137351008,1165.38713661068,1258.60179756387,1102.68721276988,980.630417665756,142.570791471863,336.150922652378,330.979618931571,566.694572465731,601.22589434634,979.54036343954,584.055876451746,840.988936838916,1180.25966187069,634.203536005376,689.172004874115,808.521024253653,2357.32964648808,701.680074273086,589.05322850084,505.206655706073,1697.86885540535,994.7581018465,1621.72565745462,1475.99779712383,2435.87662554578,2511.57300551098,2511.57300551098,2430.94750769358,2407.11846672687,2548.05243195456,2430.94750769358,2430.94750769358,1182.95742099581,1489.95556955984,1309.9622171584,1674.6630078083,1641.45225537764,1580.69082887366,1359.96533507168,1820.5057900705,1906.32105994684,888.143027232532,796.445037780227,1191.85203340867,1128.91623483049,1056.63736946445,1178.70642631915,1168.79724708946,1296.87772254523,1315.33734648605,1564.79752392458,1514.05472902615,1804.36288794238,1564.79752392458,1288.72152423504,1458.47309453533,1499.16176061913,1439.87994470119,1608.41650090329,1628.44551153639,1400.95260435843,2198.05736983122,1660.72736480271,1944.72178336153,2068.23503468844,1943.13834959577,2085.67408705485,1608.73612652293,2427.94706591231,1191.6546387485,1096.8355511923,1265.70688485521,1333.21350931141,1188.7827963437,1821.32033749179,1893.23950440995,2000.33061693381,639.383694261759,666.443815188811,643.635117613775,1241.45047383666,1165.31206946292,566.889903400365,827.982150755287,0,117.336609015098,50.9219177307832,387.059730642721,390.858697919762,1104.42661493522,954.209925687684,1017.65352148707,840.112008349446
"AgtaIsarog",1943.61733919632,939.438390334744,1808.997012519,1540.05488758217,994.285013642431,728.872517518561,1038.94616763011,2115.50136612317,2044.32549012476,692.435210944872,1990.64446371753,2041.39366913827,1649.77404956878,1812.25017942375,1845.81967084251,1947.63068823552,912.006168325216,858.482204197422,864.529446893341,1574.18826627292,724.60096527997,1593.68212269945,1280.55788580005,1373.77254675324,1217.85796195924,1095.80116685512,89.2041095008395,887.453682715945,835.442538800202,681.865321655094,716.396643535703,1094.7111126289,647.318779535397,918.81651551461,1295.43041106005,749.374285194739,804.342754063478,923.691773443017,2472.50039567744,816.850823462449,520.991082954992,585.90362738992,1813.03960459471,979.536170464796,1736.89640664398,1591.16854631319,2551.04737473515,2626.74375470034,2626.74375470034,2546.11825688294,2522.28921591623,2663.22318114392,2546.11825688294,2546.11825688294,1298.12817018517,1605.1263187492,1425.13296634776,1789.83375699766,1756.623004567,1695.86157806302,1475.13608426105,1935.67653925986,2021.4918091362,928.444466979937,911.61578696959,1307.02278259803,1244.08698401986,1171.80811865381,1293.87717550851,1283.96799627883,1412.0484717346,1430.50809567541,1679.96827311395,1629.22547821552,1919.53363713174,1679.96827311395,1403.8922734244,1573.64384372469,1614.33250980849,1555.05069389056,1723.58725009266,1743.61626072576,1516.1233535478,2313.22811902059,1775.89811399207,2059.89253255089,2183.4057838778,2058.30909878513,2200.84483624421,1723.90687571229,2543.11781510167,1306.82538793786,1212.00630038167,1380.87763404457,1448.38425850077,1303.95354553306,850.950217395541,2008.41025359931,2115.50136612317,542.044548334525,473.032340074752,494.090492798465,630.328854333541,1280.48281865229,682.060652589729,358.938469413378,117.336609015098,0,130.206963273991,502.230479832085,506.029447109126,1219.59736412458,1069.38067487705,988.987964687937,955.28275753881
"AgtaIraya",1843.49831973303,1819.42000511171,1708.87799305572,1439.93586811889,1965.62098176263,856.87030516765,2071.87799971579,2015.38234665989,1944.20647066147,825.054817932898,1890.52544425425,1941.27464967499,1549.6550301055,1712.13115996047,1745.70065137922,1847.51166877224,1867.08524244323,1862.94053722288,1835.63347538554,1474.06924680964,1657.3556408493,1493.56310323616,1180.43886633676,1273.65352728995,1117.73894249596,995.682147391835,180.376624008012,383.811277280153,735.323519336917,581.74630219181,616.277624072419,994.592093165619,641.902009473984,910.66408357318,1195.31139159676,649.255265731455,704.223734600194,823.572753979732,2372.38137621416,716.731803999165,655.334379142203,524.872332817453,1712.92058513143,1010.04526726422,1636.7773871807,1491.04952684991,2450.92835527186,2526.62473523706,2526.62473523706,2445.99923741966,2422.17019645295,2563.10416168064,2445.99923741966,2445.99923741966,1198.00915072188,1505.00729928591,1325.01394688448,1689.71473753437,1656.50398510371,1595.74255859974,1375.01706479776,1835.55751979658,1921.37278967292,1996.80231348314,811.496767506306,1206.90376313475,1143.96796455657,1071.68909919053,1193.75815604523,1183.84897681554,1311.92945227131,1330.38907621213,1579.84925365066,1529.10645875223,1819.41461766846,1579.84925365066,1303.77325396112,1473.5248242614,1514.21349034521,1454.93167442727,1623.46823062937,1643.49724126247,1416.00433408451,2213.1090995573,1675.77909452879,1959.77351308761,2083.28676441452,1958.19007932185,2100.72581678093,1623.787856249,2442.99879563839,1206.70636847458,1111.88728091838,1280.75861458129,1348.26523903749,1203.83452606978,1836.37206721787,1908.29123413603,2015.38234665989,672.196133566971,601.973235366629,623.349368532296,1256.50220356274,1180.363799189,581.941633126444,843.033880481367,50.9219177307832,130.206963273991,0,402.1114603688,405.910427645841,1119.4783446613,969.261655413763,1122.55735429478,855.163738075526
"AgtaMatnog",1825.41568341273,1801.33736879141,1690.79535673542,1421.85323179859,1947.53834544233,1726.26410462011,2053.79536339549,1997.29971033958,1926.12383434117,2110.43192445879,1872.44280793395,1923.19201335469,1531.5723937852,1694.04852364017,1727.61801505892,1829.42903245194,1849.00260612293,1844.85790090258,1817.55083906524,1455.98661048934,1639.273004529,1475.48046691586,1162.35623001646,1255.57089096965,1099.65630617566,977.599511071534,494.472408541036,769.252026932358,717.240883016616,563.663665871508,598.194987752117,742.63549893809,1058.62419921306,855.95592816958,943.354797369236,397.298671503927,452.267140372666,241.132410452084,2120.42478198663,464.775209771637,753.741333545797,644.547958841143,1460.9639909039,2002.51596993928,1384.82079295317,1239.09293262238,2198.97176104433,2274.66814100953,2274.66814100953,2194.04264319213,2170.21360222542,2311.14756745311,2194.04264319213,2194.04264319213,946.052556494356,1253.05070505839,1073.05735265695,1437.75814330685,1404.54739087619,1343.78596437221,1123.06047057024,1583.60092556905,1669.41619544539,1744.84571925561,559.540173278778,954.947168907217,892.011370329043,819.732504962999,941.801561817698,931.892382588015,1059.97285804378,1078.4324819846,1327.89265942314,1277.1498645247,1567.45802344093,1327.89265942314,1051.81665973359,1221.56823003388,1262.25689611768,1202.97508019974,1371.51163640184,1391.54064703494,1164.04773985698,1961.15250532977,1423.82250030126,1707.81691886008,1831.33017018699,1706.23348509432,1848.7692225534,1371.83126202148,2191.04220141086,1188.62373215428,1093.80464459808,1262.67597826099,1330.18260271719,1185.75188974947,1818.28943089757,1890.20859781573,1997.29971033958,2187.70826155557,1828.95165920273,1851.8902810426,1238.41956724243,1162.2811628687,563.858996806143,824.951244161065,387.059730642721,502.230479832085,402.1114603688,0,35.7598016654766,867.52175043377,717.305061186235,2040.95204144233,603.207143847998
"AgtaBulusan",1829.21465068977,1805.13633606845,1694.59432401246,1425.65219907563,1951.33731271937,1730.06307189715,2057.59433067253,2001.09867761663,1929.92280161821,2114.23089173583,1876.24177521099,1926.99098063173,1535.37136106224,1697.84749091721,1731.41698233596,1833.22799972898,1852.80157339997,1848.65686817962,1821.34980634228,1459.78557776638,1643.07197180604,1479.2794341929,1166.1551972935,1259.36985824669,1103.4552734527,981.398478348575,498.271375818077,773.050994209399,721.039850293657,567.462633148549,601.993955029158,746.434466215131,1062.4231664901,1895.33637276906,947.153764646277,401.097638780968,456.066107649707,575.415127029245,2124.22374926367,468.574177048678,802.34024197469,695.367527260133,1464.76295818094,2006.31493721632,1388.61976023021,1242.89189989942,2202.77072832137,2278.46710828657,2278.46710828657,2197.84161046917,2174.01256950246,2314.94653473015,2197.84161046917,2197.84161046917,949.851523771397,1256.84967233543,1076.85631993399,1441.55711058389,1408.34635815323,1347.58493164925,1126.85943784728,1587.39989284609,1673.21516272243,1748.64468653266,563.339140555819,958.746136184258,895.810337606084,823.53147224004,945.600529094739,935.691349865056,1063.77182532082,1082.23144926164,1331.69162670018,1280.94883180174,1571.25699071797,1331.69162670018,1055.61562701063,1225.36719731092,1266.05586339472,1206.77404747679,1375.31060367888,1395.33961431199,1167.84670713403,1964.95147260681,1427.6214675783,1711.61588613712,1835.12913746403,1710.03245237136,1852.56818983044,1375.63022929852,2194.8411686879,1192.42269943132,1097.60361187512,1266.47494553803,1333.98156999423,1189.55085702651,1822.08839817461,1894.00756509277,2001.09867761663,2191.50722883261,1832.75062647977,1855.68924831964,1242.21853451947,1166.08013014574,567.657964083184,828.750211438106,390.858697919762,506.029447109126,405.910427645841,35.7598016654766,0,871.320717710811,721.104028463276,2044.75100871937,607.006111125039
"AtiPanay",2542.78256770523,2518.7042530839,2408.16224102791,2139.22011609109,2664.90522973482,2443.63098891261,2771.16224768799,2714.66659463208,2643.49071863367,1328.35660653263,2589.80969222644,2640.55889764719,2248.9392780777,2411.41540793267,2444.98489935142,2546.79591674443,2566.36949041543,2562.22478519508,2534.91772335774,2173.35349478184,2356.6398888215,2192.84735120836,1879.72311430896,1972.93777526215,1817.02319046816,1694.96639536403,591.820154663463,674.981204642747,659.873780824339,1281.03055016401,1315.56187204462,170.198326883198,199.978201198767,438.100005221707,198.949266038635,531.629299621628,586.597768490367,919.336612561886,815.349614993219,719.779852377252,493.605478112077,485.489874422997,1595.2946190216,850.389023870615,1519.15142107087,1373.42356074008,1159.73225063945,932.861451099412,932.861451099412,1157.1646808349,1112.9579023684,1179.03716031439,1157.1646808349,1157.1646808349,1080.38318461206,1387.38133317609,1328.06199526256,1572.08877142455,1659.5520334818,1598.79060697782,1378.06511317585,1838.60556817466,1924.420838051,456.966688298401,814.544815884393,1209.95181151283,1147.01601293466,1074.73714756862,1196.80620442331,1186.89702519363,1314.9775006494,1333.43712459022,1582.89730202875,1532.15450713032,1822.46266604655,1582.89730202875,1306.8213023392,1476.57287263949,1517.2615387233,1457.97972280536,1626.51627900746,1525.87127515265,1298.37836797469,2216.15714793539,1678.82714290688,1962.8215614657,2086.3348127926,1840.56411321202,2103.77386515901,1506.16189013918,2446.04684401648,1905.99061644677,1811.17152889058,1980.04286255349,2047.54948700968,1903.11877404197,2535.65631519006,2607.57548210822,2714.66659463208,1206.33143842371,1198.41061207665,1218.22500665961,1955.78645153493,1879.6480471612,1281.22588109864,758.372942858813,1104.42661493522,1219.59736412458,1119.4783446613,867.52175043377,871.320717710811,0,271.652537914589,946.414496967664,858.211786453613
