ID	Concept	Language	form
10662	tree	ZAMBOANGUENO	pu*o
10663	two	ZAMBOANGUENO	dos
10665	water	ZAMBOANGUENO	agwa
10666	we	ZAMBOANGUENO	kita
10672	you	ZAMBOANGUENO	ebos
10674	all	IMOROD	akano
10675	ash	IMOROD	avo
10676	big	IMOROD	rako
10677	bird	IMOROD	miasasalap
10678	bite	IMOROD	soŋit
10679	black	IMOROD	vaeŋ
10680	blood	IMOROD	rala
10681	bone	IMOROD	totowaŋ
10682	breast	IMOROD	soso
10683	burn	IMOROD	asleb
10684	cloud	IMOROD	cinalab
10685	cold	IMOROD	ahen
10686	come	IMOROD	maji
10687	die	IMOROD	zakat
10688	dog	IMOROD	agsa
10689	drink	IMOROD	inom
10690	dry	IMOROD	akdʒit
10691	ear	IMOROD	taliŋa
10692	earth	IMOROD	tana
10693	eat	IMOROD	kan
10694	egg	IMOROD	icjoj
10695	eye	IMOROD	mata
10697	fire	IMOROD	apoj
10698	fish	IMOROD	amoŋ
10699	flesh	IMOROD	asisi
10700	fly	IMOROD	salap
10701	foot	IMOROD	aji
10703	good	IMOROD	ja pia
10704	grease	IMOROD	avo
10705	green	IMOROD	garaw
10706	hair	IMOROD	ovok
10707	hand	IMOROD	pamamahadan
10708	head	IMOROD	oho
10709	hear	IMOROD	mamiziŋ
10711	hot	IMOROD	anŋet
10712	kill	IMOROD	zakat
10714	know	IMOROD	teneŋ
10715	leaf	IMOROD	vohoŋ
10716	lie	IMOROD	iraj
10717	liver	IMOROD	ataj
10718	long	IMOROD	naro
10719	louse	IMOROD	toma
10720	man	IMOROD	mehakaj
10721	moon	IMOROD	vehan
10723	mouth	IMOROD	ŋoŋoj
10724	name	IMOROD	ŋaran
10725	neck	IMOROD	zagaw
10726	new	IMOROD	vajo
10727	night	IMOROD	mahep
10728	nose	IMOROD	momodan
10729	not	IMOROD	beken
10730	one	IMOROD	asa
10731	path	IMOROD	rarahan
10732	person	IMOROD	tao
10733	rain	IMOROD	cimoj
10734	red	IMOROD	vala
10735	root	IMOROD	jamot
10736	sand	IMOROD	anaj
10738	see	IMOROD	cita
10739	sit	IMOROD	toratod
10740	skin	IMOROD	kolit
10741	sleep	IMOROD	itkeh
10742	small	IMOROD	likej
10743	smoke	IMOROD	aob
10744	stand	IMOROD	tanek
10745	star	IMOROD	mata no aŋit
10746	stone	IMOROD	vato
10748	swim	IMOROD	awawat
10749	tail	IMOROD	ipos
10752	tongue	IMOROD	lila
10753	tooth	IMOROD	ŋepen
10755	two	IMOROD	dowa
10756	walk	IMOROD	alam
10757	water	IMOROD	ranom
10759	what	IMOROD	ikoŋo
10760	white	IMOROD	lavaŋ
10761	who	IMOROD	sino
10762	woman	IMOROD	mavakes
10763	yellow	IMOROD	araj
10772	blood	BABUYAN	raja
10773	bone	BABUYAN	tohaŋ
10774	breast	BABUYAN	soso
10778	come	BABUYAN	aj
10779	die	BABUYAN	diman
10780	dog	BABUYAN	Cito
10781	drink	BABUYAN	inom
10783	ear	BABUYAN	tadʒi5a
10787	eye	BABUYAN	mata
10789	fire	BABUYAN	apoj
10790	fish	BABUYAN	amoŋ
10799	hand	BABUYAN	panorowan
10801	hear	BABUYAN	adŋej
10807	leaf	BABUYAN	bohoŋ
10809	liver	BABUYAN	ataji
10811	louse	BABUYAN	bigaw
10816	name	BABUYAN	ŋaran
10818	new	BABUYAN	bajo
10819	night	BABUYAN	ahep
10820	nose	BABUYAN	momodan
10822	one	BABUYAN	asa
10823	path	BABUYAN	rarahan
10824	person	BABUYAN	tao
10832	skin	BABUYAN	kodit
10837	star	BABUYAN	bitohen
10838	stone	BABUYAN	bato
10844	tongue	BABUYAN	rida
10845	tooth	BABUYAN	5ipen
10847	two	BABUYAN	dowa
10849	water	BABUYAN	ranom
10864	blood	BISAYA SABAH	dra
10865	bone	BISAYA SABAH	panah
10866	breast	BISAYA SABAH	susu
10870	come	BISAYA SABAH	temuloi
10871	die	BISAYA SABAH	matai
10872	dog	BISAYA SABAH	asu
10873	drink	BISAYA SABAH	inum
10875	ear	BISAYA SABAH	teliŋo
10879	eye	BISAYA SABAH	mato
10881	fire	BISAYA SABAH	apoi
10882	fish	BISAYA SABAH	sada
10891	hand	BISAYA SABAH	luŋon
10893	hear	BISAYA SABAH	kruŋau
10899	leaf	BISAYA SABAH	dun
10901	liver	BISAYA SABAH	lakaiau
10906	mountain	BISAYA SABAH	bukit
10908	name	BISAYA SABAH	naran
10910	new	BISAYA SABAH	agu
10911	night	BISAYA SABAH	putoŋ
10912	nose	BISAYA SABAH	adoŋ
10915	path	BISAYA SABAH	teŋaio
10922	see	BISAYA SABAH	intoŋ
10924	skin	BISAYA SABAH	kulit
10929	star	BISAYA SABAH	paru
10930	stone	BISAYA SABAH	tali
10931	sun	BISAYA SABAH	mataŋadau
10936	tongue	BISAYA SABAH	dilo
10937	tooth	BISAYA SABAH	ipan
10938	tree	BISAYA SABAH	kaju
10941	water	BISAYA SABAH	aiek
10956	blood	CAPIZNON	dugo
10957	bone	CAPIZNON	tul
10958	breast	CAPIZNON	dughan
10962	come	CAPIZNON	malakat
10963	die	CAPIZNON	mapataj
10964	dog	CAPIZNON	ido
10965	drink	CAPIZNON	mainum
10967	ear	CAPIZNON	duluŋan
10971	eye	CAPIZNON	mata
10973	fire	CAPIZNON	kalajo
10974	fish	CAPIZNON	isda
10983	hand	CAPIZNON	kamot
10985	hear	CAPIZNON	mabati
10991	leaf	CAPIZNON	dahon
10993	liver	CAPIZNON	ataj
10995	louse	CAPIZNON	kuto
11000	name	CAPIZNON	ŋalan
11004	nose	CAPIZNON	iloŋ
11007	path	CAPIZNON	alagjan
11008	person	CAPIZNON	tawo
11014	see	CAPIZNON	makita
11016	skin	CAPIZNON	panit
11021	star	CAPIZNON	bito
11022	stone	CAPIZNON	bato
11028	tongue	CAPIZNON	dila
11029	tooth	CAPIZNON	unto
11033	water	CAPIZNON	tubi
11048	blood	FINALLIG	Cara
11049	bone	FINALLIG	ikor
11050	breast	FINALLIG	susu
11054	come	FINALLIG	omali
11055	die	FINALLIG	matoj
11056	dog	FINALLIG	aso
11057	drink	FINALLIG	omenom
11059	ear	FINALLIG	iŋa
11063	eye	FINALLIG	mata
11066	fish	FINALLIG	kiaCiw
11075	hand	FINALLIG	lima
11077	hear	FINALLIG	Coŋron
11083	leaf	FINALLIG	tofo
11085	liver	FINALLIG	agtoj
11087	louse	FINALLIG	koto
11092	name	FINALLIG	ŋadan
11094	new	FINALLIG	fiaro
11095	night	FINALLIG	lafi
11096	nose	FINALLIG	aŋor
11098	one	FINALLIG	osa
11099	path	FINALLIG	Caran
11100	person	FINALLIG	tako
11106	see	FINALLIG	ilaon
11108	skin	FINALLIG	koblet
11113	star	FINALLIG	taraw
11114	stone	FINALLIG	fiato
11120	tongue	FINALLIG	Cila
11121	tooth	FINALLIG	fiab
11123	two	FINALLIG	Cowa
11125	water	FINALLIG	Canom
11140	blood	HILIGAYNON	dugoʔ
11141	bone	HILIGAYNON	tulan
11142	breast	HILIGAYNON	suso
11146	come	HILIGAYNON	kadto
11147	die	HILIGAYNON	pataj
11148	dog	HILIGAYNON	idu
11149	drink	HILIGAYNON	ilimnon
11151	ear	HILIGAYNON	duluŋgan
11155	eye	HILIGAYNON	mata
11157	fire	HILIGAYNON	Clajo
11158	fish	HILIGAYNON	isda
11167	hand	HILIGAYNON	kamut
11169	hear	HILIGAYNON	mati
11175	leaf	HILIGAYNON	dahon
11177	liver	HILIGAYNON	ataj
11184	name	HILIGAYNON	ŋalan
11186	new	HILIGAYNON	bago
11187	night	HILIGAYNON	gabi
11188	nose	HILIGAYNON	iloŋ
11190	one	HILIGAYNON	isa
11191	path	HILIGAYNON	dalan
11192	person	HILIGAYNON	tao
11198	see	HILIGAYNON	kita
11200	skin	HILIGAYNON	panit
11205	star	HILIGAYNON	bituon
11206	stone	HILIGAYNON	bato
11212	tongue	HILIGAYNON	dilaʔ
11213	tooth	HILIGAYNON	ŋipon
11217	water	HILIGAYNON	tubig
11218	we	HILIGAYNON	kita
11224	you	HILIGAYNON	ikaw
11232	blood	INABAKNON	lahaʔ
11233	bone	INABAKNON	taʔulaŋ
11234	breast	INABAKNON	darakan
11238	come	INABAKNON	daʔito
11239	die	INABAKNON	mataj
11240	dog	INABAKNON	idoʔ
11241	drink	INABAKNON	talʔok
11243	ear	INABAKNON	taliŋa
11247	eye	INABAKNON	mata
11249	fire	INABAKNON	api
11250	fish	INABAKNON	dajiŋ
11259	hand	INABAKNON	kambag
11261	hear	INABAKNON	kali
11267	leaf	INABAKNON	dahon
11269	liver	INABAKNON	ataj
11271	louse	INABAKNON	kuspad
11276	name	INABAKNON	aron
11278	new	INABAKNON	bagʔo
11279	night	INABAKNON	saŋom
11280	nose	INABAKNON	uroŋ
11283	path	INABAKNON	lalan
11284	person	INABAKNON	aʔa
11290	see	INABAKNON	kulaw
11292	skin	INABAKNON	anit
11297	star	INABAKNON	bituʔon
11298	stone	INABAKNON	bato
11304	tongue	INABAKNON	dalaʔ
11305	tooth	INABAKNON	impon
11309	water	INABAKNON	buwahiʔ
11310	we	INABAKNON	kamiʔ
11324	blood	KALAGAN KAAGAN	duguʔ
11325	bone	KALAGAN KAAGAN	pəsaʔ
11326	breast	KALAGAN KAAGAN	susu
11332	dog	KALAGAN KAAGAN	iduʔ
11333	drink	KALAGAN KAAGAN	inim
11335	ear	KALAGAN KAAGAN	taliŋa
11339	eye	KALAGAN KAAGAN	mata
11341	fire	KALAGAN KAAGAN	atun
11346	full	KALAGAN KAAGAN	bijag
11351	hand	KALAGAN KAAGAN	bəktən
11353	hear	KALAGAN KAAGAN	dəŋəg
11361	liver	KALAGAN KAAGAN	ataj
11363	louse	KALAGAN KAAGAN	babəŋ
11368	name	KALAGAN KAAGAN	ŋan
11370	new	KALAGAN KAAGAN	bagu
11371	night	KALAGAN KAAGAN	gabi
11372	nose	KALAGAN KAAGAN	iluŋ
11376	person	KALAGAN KAAGAN	utaw
11382	see	KALAGAN KAAGAN	kitaʔ
11384	skin	KALAGAN KAAGAN	palis
11389	star	KALAGAN KAAGAN	bitun
11390	stone	KALAGAN KAAGAN	batu
11396	tongue	KALAGAN KAAGAN	dilaʔ
11397	tooth	KALAGAN KAAGAN	untu
11398	tree	KALAGAN KAAGAN	kawuj
11399	two	KALAGAN KAAGAN	duwa
11401	water	KALAGAN KAAGAN	tubig
11416	blood	KANKANAEY	dada
11417	bone	KANKANAEY	toŋa
11418	breast	KANKANAEY	soso
11422	come	KANKANAEY	omali
11423	die	KANKANAEY	matej
11424	dog	KANKANAEY	aso
11425	drink	KANKANAEY	maninom
11427	ear	KANKANAEY	keweŋ
11431	eye	KANKANAEY	mata
11433	fire	KANKANAEY	apoj
11434	fish	KANKANAEY	nigaj
11443	hand	KANKANAEY	takaj
11445	hear	KANKANAEY	deŋen
11451	leaf	KANKANAEY	tobo
11453	liver	KANKANAEY	atej
11455	louse	KANKANAEY	koto
11460	name	KANKANAEY	ŋadan
11462	new	KANKANAEY	balo
11463	night	KANKANAEY	labi
11464	nose	KANKANAEY	eŋ
11466	one	KANKANAEY	esE
11467	path	KANKANAEY	danan
11468	person	KANKANAEY	ipogaw
11474	see	KANKANAEY	ilaen
11476	skin	KANKANAEY	kopkop
11481	star	KANKANAEY	talaw
11482	stone	KANKANAEY	bato
11488	tongue	KANKANAEY	dila
11489	tooth	KANKANAEY	baba
11491	two	KANKANAEY	dowE
11493	water	KANKANAEY	danom
11508	blood	MANDAYAN BOSO	duguʔ
11509	bone	MANDAYAN BOSO	pəsaʔ
11510	breast	MANDAYAN BOSO	susu
11516	dog	MANDAYAN BOSO	iduʔ
11517	drink	MANDAYAN BOSO	iminəm
11519	ear	MANDAYAN BOSO	taliŋa
11523	eye	MANDAYAN BOSO	mata
11525	fire	MANDAYAN BOSO	atulun
11526	fish	MANDAYAN BOSO	kaja
11530	full	MANDAYAN BOSO	jamabijag
11535	hand	MANDAYAN BOSO	bəktən
11537	hear	MANDAYAN BOSO	jədəŋəg
11541	knee	MANDAYAN BOSO	tuʔud
11545	liver	MANDAYAN BOSO	ataj
11547	louse	MANDAYAN BOSO	kutu
11550	mountain	MANDAYAN BOSO	bətaj
11552	name	MANDAYAN BOSO	galan
11554	new	MANDAYAN BOSO	bagu
11555	night	MANDAYAN BOSO	gabi
11556	nose	MANDAYAN BOSO	iluŋ
11558	one	MANDAYAN BOSO	isa
11560	person	MANDAYAN BOSO	utaw
11566	see	MANDAYAN BOSO	jakitaʔ
11568	skin	MANDAYAN BOSO	palis
11573	star	MANDAYAN BOSO	bituʔun
11574	stone	MANDAYAN BOSO	batu
11580	tongue	MANDAYAN BOSO	dilaʔ
11581	tooth	MANDAYAN BOSO	untu
11582	tree	MANDAYAN BOSO	kauj
11583	two	MANDAYAN BOSO	duwa
11585	water	MANDAYAN BOSO	tubig
11600	blood	MANDAYAN ISLAM PISO	duguʔ
11601	bone	MANDAYAN ISLAM PISO	pusaʔ
11602	breast	MANDAYAN ISLAM PISO	susu
11608	dog	MANDAYAN ISLAM PISO	iduʔ
11609	drink	MANDAYAN ISLAM PISO	inim
11611	ear	MANDAYAN ISLAM PISO	taliŋa
11615	eye	MANDAYAN ISLAM PISO	mata
11617	fire	MANDAYAN ISLAM PISO	atuun
11622	full	MANDAYAN ISLAM PISO	bijag
11627	hand	MANDAYAN ISLAM PISO	bəktən
11629	hear	MANDAYAN ISLAM PISO	dəŋəg
11633	knee	MANDAYAN ISLAM PISO	tuud
11637	liver	MANDAYAN ISLAM PISO	ataj
11639	louse	MANDAYAN ISLAM PISO	kutu
11642	mountain	MANDAYAN ISLAM PISO	butaj
11644	name	MANDAYAN ISLAM PISO	gaan
11646	new	MANDAYAN ISLAM PISO	bagu
11647	night	MANDAYAN ISLAM PISO	gabi
11648	nose	MANDAYAN ISLAM PISO	iluŋ
11650	one	MANDAYAN ISLAM PISO	isa
11652	person	MANDAYAN ISLAM PISO	utaw
11658	see	MANDAYAN ISLAM PISO	matanaw
11660	skin	MANDAYAN ISLAM PISO	palis
11665	star	MANDAYAN ISLAM PISO	bituun
11666	stone	MANDAYAN ISLAM PISO	batu
11672	tongue	MANDAYAN ISLAM PISO	dilaʔ
11673	tooth	MANDAYAN ISLAM PISO	untu
11674	tree	MANDAYAN ISLAM PISO	kauj
11675	two	MANDAYAN ISLAM PISO	duwa
11677	water	MANDAYAN ISLAM PISO	tubig
11692	blood	SINAUNA	duguʔ
11693	bone	SINAUNA	butʔi
11694	breast	SINAUNA	susu
11700	dog	SINAUNA	asu
11701	drink	SINAUNA	inum
11703	ear	SINAUNA	taliŋa
11707	eye	SINAUNA	buligaʔ
11709	fire	SINAUNA	apuj
11710	fish	SINAUNA	isdaʔ
11719	hand	SINAUNA	alima
11721	hear	SINAUNA	landap
11727	leaf	SINAUNA	hajin
11729	liver	SINAUNA	ataj
11731	louse	SINAUNA	kutu
11736	name	SINAUNA	ŋaran
11738	new	SINAUNA	baʔju
11739	night	SINAUNA	abi
11740	nose	SINAUNA	aʔdoŋ
11742	one	SINAUNA	isaʔ
11743	path	SINAUNA	bakas
11744	person	SINAUNA	ata
11750	see	SINAUNA	miʔsulʔaŋ
11752	skin	SINAUNA	balat
11757	star	SINAUNA	bituʔin
11758	stone	SINAUNA	igaŋ
11764	tongue	SINAUNA	dilaʔ
11765	tooth	SINAUNA	ŋipən
11767	two	SINAUNA	darʔa
11769	water	SINAUNA	laʔu
11784	blood	SOUTHERN KALINGA	Cara
11785	bone	SOUTHERN KALINGA	Culi
11786	breast	SOUTHERN KALINGA	susu
11790	come	SOUTHERN KALINGA	Cumatoŋ
11791	die	SOUTHERN KALINGA	matoj
11792	dog	SOUTHERN KALINGA	asu
11793	drink	SOUTHERN KALINGA	uminum
11795	ear	SOUTHERN KALINGA	ijaŋa
11799	eye	SOUTHERN KALINGA	ata
11802	fish	SOUTHERN KALINGA	ukaCiw
11811	hand	SOUTHERN KALINGA	ima
11813	hear	SOUTHERN KALINGA	Coŋron
11819	leaf	SOUTHERN KALINGA	tufu
11821	liver	SOUTHERN KALINGA	agtoj
11823	louse	SOUTHERN KALINGA	utu
11828	name	SOUTHERN KALINGA	ŋaCan
11830	new	SOUTHERN KALINGA	ara
11831	night	SOUTHERN KALINGA	lafi
11832	nose	SOUTHERN KALINGA	oŋor
11834	one	SOUTHERN KALINGA	osa
11835	path	SOUTHERN KALINGA	Caran
11836	person	SOUTHERN KALINGA	taku
11842	see	SOUTHERN KALINGA	umila
11844	skin	SOUTHERN KALINGA	uglit
11849	star	SOUTHERN KALINGA	fituwon
11850	stone	SOUTHERN KALINGA	fatu
11856	tongue	SOUTHERN KALINGA	Cila
11857	tooth	SOUTHERN KALINGA	fafa
11859	two	SOUTHERN KALINGA	Cuwa
11861	water	SOUTHERN KALINGA	Canum
